,node_1,node_2,edge
7030,complex_plots,engaging_narrative,is_a_component_of
7031,0525422943,character_development,explores
7032,0525422943,romance,reunites
7033,0525422943,compelling_storytelling,delivers
7034,0525422943,emotional_depth,explores
7035,0525422943,reunion,depicts
7036,Relationships,Emotional_depth,has_aspect
7037,Emotional_journey,Personal_growth,results_in
7038,Character_development,Compelling_storytelling,contributes_to
7039,Reunion,Relationships,is_a_type_of
7040,Romance,Emotional_journey,is_a_type_of
7041,0525423273,debut_novels,is_a
7042,0525423273,character_development,features
7043,0525423273,romance,explores
7044,0525423273,gorgeous_setting,depicts
7045,0525423273,contemporary_ya_literature,is_a_part_of
7046,Emotional_Introspection,Character_Development,causes
7047,Coming-of-Age,Exploration_of_Identity,is_a_part_of
7048,Debut_Novels,Contemporary_YA_Literature,is_a_type_of
7049,Gorgeous_Setting,Emotional_Introspection,influences
7050,Romance,Character_Development,affects
7051,0525423281,companion_novel,is
7052,The Giver of Stars,The Book Thief,companion_novel
7053,The Giver of Stars,The Nightingale,related_novel
7054,The Book Thief,The Nightingale,related_novel
7055,The Giver of Stars,Historical Fiction,genre
7056,The Book Thief,Historical Fiction,genre
7057,0525423648,compelling_storytelling,delivers
7058,0525423648,writing_style,features
7059,0525423648,society_exploration,provides
7060,0525423648,character_development,showcases
7061,0525423648,creative_writing,showcases
7062,writing_style,creative_writing,is_a
7063,society_exploration,Narrative_Exploration,is_a
7064,character_development,Human_Condition_Examination,contributes_to
7065,compelling_storytelling,Language_and_Style,enhances
7066,writing_style,Language_and_Style,influences
7067,0525423656,dystopian_fiction,is_a_part_of
7068,0525423656,compelling_storytelling,provides
7069,0525423656,character_development,features
7070,0525423656,dystopian_fiction,is_a_genre_of
7071,0525423656,compelling_storytelling,delivers
7072,dystopian_fiction,Exploration of Human Nature,theme
7073,dystopian_fiction,character_development,element
7074,dystopian_societies,dystopian_fiction,setting
7075,compelling_storytelling,dystopian_fiction,aspect
7076,narrative_complexity,dystopian_fiction,aspect
7077,0525423664,plot_resolution,provides
7078,0525423664,character_development,depicts
7079,0525423664,writing_style,showcases
7080,0525423664,romance,explores
7081,0525423664,emotional_depth,delves
7082,writing_style,emotional_depth,influences
7083,narrative_arc,plot_resolution,is_part_of
7084,emotional_intensity,character_development,contributes_to
7085,conflict_and_resolution,emotional_intensity,is_caused_by
7086,romance,conflict_and_resolution,is_a_type_of
7087,0525426590,sequel,is
7088,0525426590,character_development,explores
7089,0525426590,grief,deals_with
7090,0525426590,love_story,continues
7091,0525426590,engaging_narrative,provides
7092,Relationships,character_development,facilitates
7093,Emotional_journey,grief,represents
7094,engaging_narrative,character_development,enhances
7095,Continuation,sequel,is_a
7096,love_story,Relationships,is_a
7097,0525478817,realistic_portrayal,presents
7098,0525478817,romance,explores
7099,0525478817,writing_style,showcases
7100,0525478817,cancer_themes,addresses
7101,0525478817,character_development,highlights
7102,writing_style,realistic_portrayal,manifestation_of
7103,cancer_themes,exploration_of_human_relationships,central_theme_of
7104,character_development,personal_growth,facilitates
7105,romance,emotional_depth,expression_of
7106,writing_style,exploration_of_human_relationships,vehicle_for
7107,0525484701,thriller_genre,belongs_to
7108,0525484701,character_development,features
7109,0525484701,deep_imagery,evokes
7110,0525484701,engaging_narrative,delivers
7111,0525484701,protagonist_strength,showcases
7112,Emotional Depth,character_development,is_facilitated_by
7113,engaging_narrative,thriller_genre,is_a_characteristic_of
7114,thriller_genre,Mystery and Suspense,is_a_subgenre_of
7115,Mystery and Suspense,deep_imagery,evokes
7116,protagonist_strength,Emotional Depth,contributes_to
7117,0525520376,complex_plots,offers
7118,0525520376,character_development,lacks
7119,0525520376,emotional_depth,delves
7120,0525520376,well_developed_characters,presents
7121,0525520376,clear_storylines,lacks
7122,emotional_depth,Narrative Depth,is_a_component_of
7123,Thematic Exploration,Narrative Depth,is_a_component_of
7124,clear_storylines,Narrative Depth,is_a_component_of
7125,well_developed_characters,character_development,is_a_part_of
7126,character_development,Character Evolution,is_a_part_of
7127,0525521224,character_development,depicts
7128,0525521224,literary_fiction,is_a
7129,0525521224,complex_plots,features
7130,0525521224,relatable_characters,offers
7131,0525521224,emotional_depth,explores
7132,Narrative_complexity,complex_plots,is_a_component_of
7133,character_development,relatable_characters,contributes_to
7134,emotional_depth,Emotional_exploration,is_a_facet_of
7135,literary_fiction,Human_connection,facilitates
7136,emotional_depth,character_development,is_influenced_by
7137,0525536299,compelling_storytelling,delivers
7138,0525536299,character_development,showcases
7139,0525536299,decades_long_stories,spans
7140,0525536299,literary_style,exhibits
7141,0525536299,race_relations,explores
7142,character_development,Narrative Complexity,facilitates
7143,literary_style,compelling_storytelling,contributes_to
7144,compelling_storytelling,decades_long_stories,supports
7145,race_relations,Social Commentary,is_a_topic_of
7146,Exploration of Identity,character_development,is_a_component_of
7147,0525559477,emotional_depth,explores
7148,0525559477,complex_characters,features
7149,0525559477,satisfying_endings,provides
7150,Deeply Moving Narratives,Exploration of Human Emotions,is_a_manifestation_of
7151,emotional_depth,Deeply Moving Narratives,contributes_to
7152,complex_characters,Deeply Moving Narratives,is_a_component_of
7153,satisfying_endings,Deeply Moving Narratives,is_a_component_of
7154,emotional_depth,Exploration of Human Emotions,is_a_facet_of
7155,0525574689,romance,is_a
7156,0525574689,compelling_storytelling,provides
7157,0525574689,character_development,depicts
7158,0525574689,relationships,explores
7159,0525574689,decade_long_relationships,portrays
7160,Love Stories,compelling_storytelling,is_a_type_of
7161,decade_long_relationships,long_term_relationships,is_a
7162,relationships,character_development,has_aspect
7163,relationships,emotional_connection,has_property
7164,romance,emotional_connection,is_a_type_of
7165,0525619240,romance,is_a
7166,0525619240,character_development,features
7167,0525619240,baseball,centers_around
7168,0525619240,relationships,explores
7169,0525619240,premise,is_built_on
7170,Personal_growth,character_development,is_a_part_of
7171,relationships,Emotional_connection,is_a_type_of
7172,baseball,Sports_and_relationships,is_a_type_of
7173,character_development,Personal_growth,is_a_component_of
7174,romance,relationships,is_a_type_of
7175,0525620788,Silvia Moreno-Garcia,authored_by
7176,0525620788,gothic_atmosphere,creates
7177,0525620788,complex_characters,develops
7178,0525620788,horror_genre,belongs_to
7179,0525620788,Silvia Moreno-Garcia,authored_by
7180,Gothic literature,gothic_atmosphere,is_characterized_by
7181,Gothic literature,horror_genre,is_a_subgenre_of
7182,Magical realism,complex_characters,often_features
7183,Silvia Moreno-Garcia,author,is_an_author_of
7184,complex_characters,Gothic literature,can_be_found_in
7185,0525622101,historical_fiction,is_a
7186,0525622101,Maud_Baum,protagonist_of
7187,0525622101,19th_century,set_in
7188,0525622101,engaging_storytelling,delivers
7189,0525622101,Elizabeth_Letts,author_of
7190,historical_fiction,Narrative Exploration of Women's Lives,is_a_type_of
7191,historical_fiction,Historical Fiction of the 19th Century,is_a_subtype_of
7192,Historical Fiction of the 19th Century,19th_century,is_set_in
7193,Maud_Baum,historical_fiction,is_an_author_of
7194,Engaging Storytelling in Historical Contexts,historical_fiction,has_a_style
7195,0525645586,feminist_narrative,presents
7196,0525645586,engaging_reading_experience,provides
7197,0525645586,realistic_characters,features
7198,0525645586,horror_genre,belongs_to
7199,0525645586,compelling_character_development,offers
7200,feminist_narrative,compelling_character_development,enhances
7201,feminist_narrative,Exploration of human condition,addresses
7202,Exploration of human condition,realistic_characters,illuminates
7203,Exploration of genre themes,horror_genre,explores
7204,narrative_exploration,engaging_reading_experience,facilitates
7205,0525950079,historical_fiction,is_a_genre_of
7206,0525950079,engaging_reading_experience,provides
7207,0525950079,mid_14th_century_setting,depicts
7208,0525950079,well_written_prose,utilizes
7209,0525950079,character_development,features
7210,historical_fiction,Historical Narrative,is_a
7211,mid_14th_century_setting,Medieval Setting,is_a
7212,Historical Narrative,character_exploration,includes
7213,character_exploration,character_development,is_a
7214,well_written_prose,engaging_reading_experience,contributes_to
7215,0525950605,compelling_storytelling,delivers
7216,0525950605,large_cast_of_characters,features
7217,0525950605,stand_alone_novel,is
7218,0525950605,psychological_thriller,belongs_to
7219,0525950605,predictable_ending,has
7220,large_cast_of_characters,Character-driven Narrative,is_characterized_by
7221,Character-driven Narrative,compelling_storytelling,facilitates
7222,stand_alone_novel,psychological_thriller,can_be
7223,Exploration of Human Psychology,psychological_thriller,is_a_focus_of
7224,compelling_storytelling,Mystery and Suspense,engenders
7225,0525951059,plot_complexity,lacks
7226,0525951059,character_development,strangely_flat
7227,0525951059,love_triangle,underdeveloped
7228,0525951059,believability,stretches
7229,0525951059,plot_complexity,lacks
7230,Narrative_Structure,Conflict_and_Resolution,contains
7231,Emotional_Depth,character_development,contributes_to
7232,plot_complexity,Conflict_and_Resolution,influences
7233,believability,plot_complexity,affects
7234,love_triangle,character_development,is_a_part_of
7235,0525951652,historical_fiction,is
7236,0525951652,complex_characters,features
7237,0525951652,historical_context,provides
7238,0525951652,engaging_storytelling,delivers
7239,0525951652,page_length,requires
7240,historical_fiction,historical_context,is_set_in
7241,historical_fiction,exploration_of_historical_events,explores
7242,page_length,engaging_storytelling,can_affect
7243,narrative_depth,exploration_of_human_emotions,provides_insight_into
7244,complex_characters,engaging_storytelling,contributes_to
7245,0525952063,plot_complexity,offers
7246,0525952063,character_development,delves
7247,0525952063,well_written_prose,showcases
7248,0525952063,suspenseful_theme,explores
7249,0525952063,page_turner_excitement,provides
7250,Narrative_Engagement,page_turner_excitement,is_a_type_of
7251,suspenseful_theme,Thought-Provoking_Themes,is_a_type_of
7252,character_development,Emotional_Depth,contributes_to
